cohort ;user  ;time_year ;time_month ;subscription ;content ;genres ;recency_new ;bounce
     5 ; 8547 ;     2018 ;         8 ;           1 ;      3 ;     1 ;0,3333      ;1
     5 ; 8547 ;     2018 ;         9 ;           1 ;      2 ;     2 ;1           ;0,5
     5 ; 8548 ;     2018 ;         8 ;           1 ;      4 ;     3 ;0,6         ;0,6
     5 ; 8548 ;     2018 ;         9 ;           1 ;      2 ;     1 ;0           ;0
     5 ; 8549 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0,6667      ;1
     5 ; 8549 ;     2018 ;         9 ;           1 ;      4 ;     1 ;0,2         ;0,8
     5 ; 8550 ;     2018 ;         8 ;           1 ;      2 ;     2 ;1           ;0
     5 ; 8551 ;     2018 ;         8 ;           1 ;      4 ;     3 ;0,6667      ;0,1667
     5 ; 8552 ;     2018 ;         8 ;           1 ;      7 ;     3 ;0,3636      ;0,7273
     5 ; 8552 ;     2018 ;         9 ;           1 ;      2 ;     2 ;0,6667      ;1
     5 ; 8553 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0           ;0,2857
     5 ; 8554 ;     2018 ;         8 ;           1 ;      7 ;     4 ;0,3333      ;0,3333
     5 ; 8555 ;     2018 ;         8 ;           1 ;      4 ;     3 ;0,0909      ;0,3636
     5 ; 8556 ;     2018 ;         8 ;           1 ;      5 ;     1 ;0,1111      ;0
     5 ; 8557 ;     2018 ;         8 ;           1 ;      4 ;     4 ;0,7143      ;0,2857
     5 ; 8558 ;     2018 ;         8 ;           1 ;      2 ;     1 ;0           ;0
     5 ; 8559 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,2         ;0
     5 ; 8560 ;     2018 ;         8 ;           1 ;      5 ;     4 ;0,4         ;0,2
     5 ; 8560 ;     2018 ;         9 ;           1 ;      6 ;     2 ;0,5556      ;0,5556
     5 ; 8561 ;     2018 ;         8 ;           1 ;      7 ;     4 ;0,875       ;0,5
     5 ; 8562 ;     2018 ;         8 ;           1 ;      3 ;     3 ;0,3333      ;0
     5 ; 8562 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8563 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0           ;1
     5 ; 8564 ;     2018 ;         8 ;           1 ;      3 ;     2 ;1           ;0,3333
     5 ; 8565 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0           ;0,3333
     5 ; 8565 ;     2018 ;         9 ;           1 ;      2 ;     1 ;0           ;0,75
     5 ; 8566 ;     2018 ;         8 ;           1 ;     10 ;     2 ;0,4545      ;0
     5 ; 8567 ;     2018 ;         8 ;           1 ;      7 ;     3 ;0,2857      ;0,7143
     5 ; 8567 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8568 ;     2018 ;         8 ;           1 ;      8 ;     2 ;0,1         ;0,8
     5 ; 8568 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8569 ;     2018 ;         8 ;           1 ;      6 ;     3 ;0,125       ;0,5
     5 ; 8570 ;     2018 ;         8 ;           1 ;      7 ;     3 ;0,375       ;0,5
     5 ; 8571 ;     2018 ;         8 ;           1 ;      2 ;     1 ;0,5         ;1
     5 ; 8571 ;     2018 ;         9 ;           1 ;      2 ;     1 ;0,5         ;0,3333
     5 ; 8571 ;     2018 ;        10 ;           1 ;      4 ;     1 ;0,5         ;0,5
     5 ; 8572 ;     2018 ;         8 ;           1 ;      3 ;     1 ;0           ;0,75
     5 ; 8572 ;     2018 ;         9 ;           1 ;      2 ;     1 ;0           ;0,5
     5 ; 8573 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0           ;0,75
     5 ; 8574 ;     2018 ;         8 ;           1 ;      2 ;     2 ;1           ;0,6667
     5 ; 8575 ;     2018 ;         8 ;           1 ;     24 ;     5 ;0,6129      ;0,4516
     5 ; 8576 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,25        ;0,25
     5 ; 8576 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8577 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,6         ;0,4
     5 ; 8578 ;     2018 ;         8 ;           1 ;      5 ;     2 ;0,5         ;0,5
     5 ; 8579 ;     2018 ;         8 ;           1 ;      4 ;     3 ;0,1667      ;0,1667
     5 ; 8580 ;     2018 ;         8 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8580 ;     2018 ;         9 ;           1 ;      8 ;     1 ;0           ;0
     5 ; 8581 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,5         ;0,5
     5 ; 8582 ;     2018 ;         8 ;           1 ;      5 ;     1 ;0,3333      ;0,1667
     5 ; 8583 ;     2018 ;         8 ;           1 ;     10 ;     2 ;0,4375      ;0,5625
     5 ; 8583 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8584 ;     2018 ;         8 ;           1 ;      7 ;     4 ;0,5455      ;0,5455
     5 ; 8584 ;     2018 ;         9 ;           1 ;      2 ;     2 ;0           ;0,5
     5 ; 8585 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0,6667      ;0,6667
     5 ; 8585 ;     2018 ;         9 ;           1 ;      1 ;     2 ;1           ;1
     5 ; 8586 ;     2018 ;         8 ;           1 ;      8 ;     2 ;0,8889      ;0
     5 ; 8587 ;     2018 ;         8 ;           1 ;      4 ;     3 ;0,5         ;0,75
     5 ; 8588 ;     2018 ;         8 ;           1 ;     10 ;     3 ;0           ;0,4545
     5 ; 8589 ;     2018 ;         8 ;           1 ;      3 ;     3 ;0,3333      ;0,6667
     5 ; 8590 ;     2018 ;         8 ;           1 ;      6 ;     3 ;0,2857      ;0,5714
     5 ; 8591 ;     2018 ;         8 ;           1 ;      2 ;     1 ;1           ;0,1429
     5 ; 8592 ;     2018 ;         8 ;           1 ;      2 ;     1 ;0,3333      ;0,6667
     5 ; 8593 ;     2018 ;         8 ;           1 ;      3 ;     2 ;1           ;1
     5 ; 8593 ;     2018 ;         9 ;           1 ;      2 ;     2 ;1           ;0,3333
     5 ; 8594 ;     2018 ;         8 ;           1 ;      2 ;     1 ;0,5         ;0,5
     5 ; 8594 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;0,5
     5 ; 8595 ;     2018 ;         8 ;           1 ;      9 ;     1 ;0,1333      ;0,6667
     5 ; 8596 ;     2018 ;         8 ;           1 ;      7 ;     4 ;0,5         ;0,6667
     5 ; 8597 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0,25        ;0,5
     5 ; 8597 ;     2018 ;         9 ;           1 ;      3 ;     2 ;0,6         ;0
     5 ; 8598 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0           ;0,2857
     5 ; 8599 ;     2018 ;         8 ;           1 ;      5 ;     3 ;0,2         ;0,6
     5 ; 8600 ;     2018 ;         8 ;           1 ;      7 ;     2 ;0,25        ;0,875
     5 ; 8601 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0           ;0,3333
     5 ; 8601 ;     2018 ;         9 ;           1 ;      2 ;     2 ;0,6667      ;0
     5 ; 8602 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0           ;0,6667
     5 ; 8603 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0,6         ;0,6
     5 ; 8604 ;     2018 ;         8 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8604 ;     2018 ;         9 ;           1 ;      2 ;     1 ;0           ;0
     5 ; 8605 ;     2018 ;         8 ;           1 ;     12 ;     3 ;0,4118      ;0,2941
     5 ; 8606 ;     2018 ;         8 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8606 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8607 ;     2018 ;         8 ;           1 ;      3 ;     2 ;1           ;1
     5 ; 8608 ;     2018 ;         8 ;           1 ;     12 ;     3 ;0,4         ;0,4667
     5 ; 8608 ;     2018 ;         9 ;           1 ;      2 ;     1 ;0           ;0
     5 ; 8608 ;     2018 ;        10 ;           1 ;      6 ;     2 ;0           ;0,6667
     5 ; 8609 ;     2018 ;         8 ;           1 ;     23 ;     3 ;0,375       ;0,4167
     5 ; 8609 ;     2018 ;         9 ;           1 ;      3 ;     2 ;0,6667      ;0,3333
     5 ; 8610 ;     2018 ;         8 ;           1 ;      6 ;     3 ;0,3333      ;0
     5 ; 8610 ;     2018 ;         9 ;           1 ;      4 ;     1 ;0,75        ;0
     5 ; 8611 ;     2018 ;         8 ;           1 ;      3 ;     3 ;0           ;0,8
     5 ; 8612 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0,3333      ;0,6667
     5 ; 8613 ;     2018 ;         8 ;           1 ;      1 ;     1 ;1           ;1
     5 ; 8613 ;     2018 ;         9 ;           1 ;      4 ;     3 ;0,6667      ;0,6667
     5 ; 8614 ;     2018 ;         8 ;           1 ;      2 ;     1 ;1           ;1
     5 ; 8614 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8615 ;     2018 ;         8 ;           1 ;     12 ;     4 ;0,3529      ;0,5882
     5 ; 8616 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0,3333      ;0,3333
     5 ; 8616 ;     2018 ;         9 ;           1 ;      1 ;     2 ;1           ;0
     5 ; 8617 ;     2018 ;         8 ;           1 ;      6 ;     4 ;0,75        ;0,75
     5 ; 8617 ;     2018 ;         9 ;           1 ;      1 ;     2 ;1           ;1
     5 ; 8618 ;     2018 ;         8 ;           1 ;      8 ;     4 ;0,6         ;0,6
     5 ; 8619 ;     2018 ;         8 ;           1 ;     10 ;     3 ;0,6364      ;0,6364
     5 ; 8619 ;     2018 ;         9 ;           1 ;      3 ;     3 ;0           ;0,3333
     5 ; 8620 ;     2018 ;         8 ;           1 ;      2 ;     1 ;0,5         ;1
     5 ; 8620 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8621 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0           ;1
     5 ; 8621 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8622 ;     2018 ;         8 ;           1 ;      3 ;     1 ;0           ;0,3333
     5 ; 8623 ;     2018 ;         8 ;           1 ;      5 ;     3 ;0,1667      ;0,6667
     5 ; 8623 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8624 ;     2018 ;         8 ;           1 ;      5 ;     3 ;0,5         ;0,6667
     5 ; 8624 ;     2018 ;         9 ;           1 ;      7 ;     3 ;0,875       ;0,5
     5 ; 8625 ;     2018 ;         8 ;           1 ;      5 ;     2 ;0,2857      ;0
     5 ; 8625 ;     2018 ;         9 ;           1 ;        ;       ;            ;
     5 ; 8625 ;     2018 ;        10 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8626 ;     2018 ;         8 ;           1 ;      5 ;     3 ;0           ;0,5
     5 ; 8627 ;     2018 ;         8 ;           1 ;      2 ;     2 ;1           ;0,5
     5 ; 8627 ;     2018 ;         9 ;           1 ;      2 ;     1 ;1           ;0
     5 ; 8628 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0,6667      ;0
     5 ; 8628 ;     2018 ;         9 ;           1 ;      2 ;     1 ;1           ;1
     5 ; 8629 ;     2018 ;         8 ;           1 ;      1 ;     2 ;1           ;0
     5 ; 8629 ;     2018 ;         9 ;           1 ;      5 ;     3 ;0,6667      ;0
     5 ; 8630 ;     2018 ;         8 ;           1 ;      8 ;     3 ;0,375       ;0,625
     5 ; 8630 ;     2018 ;         9 ;           1 ;      5 ;     2 ;0,3333      ;0,6667
     5 ; 8631 ;     2018 ;         8 ;           1 ;      4 ;     1 ;0,1667      ;0,5
     5 ; 8632 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,6667      ;0,3333
     5 ; 8632 ;     2018 ;         9 ;           1 ;      2 ;     2 ;0,3333      ;0,6667
     5 ; 8633 ;     2018 ;         8 ;           1 ;      5 ;     4 ;1           ;0
     5 ; 8634 ;     2018 ;         8 ;           1 ;      3 ;     3 ;0,3333      ;0,6667
     5 ; 8635 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0,5         ;1
     5 ; 8635 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8636 ;     2018 ;         8 ;           1 ;     11 ;     3 ;0,6667      ;0,4286
     5 ; 8637 ;     2018 ;         8 ;           1 ;      3 ;     4 ;0,7143      ;0,2857
     5 ; 8638 ;     2018 ;         8 ;           1 ;      5 ;     4 ;0,4         ;0,2
     5 ; 8639 ;     2018 ;         8 ;           1 ;      9 ;     4 ;0,5455      ;0,6364
     5 ; 8640 ;     2018 ;         8 ;           1 ;      9 ;     2 ;0,0526      ;0,4211
     5 ; 8641 ;     2018 ;         8 ;           1 ;      5 ;     2 ;0           ;0,7778
     5 ; 8642 ;     2018 ;         8 ;           1 ;      7 ;     3 ;0,375       ;0,625
     5 ; 8643 ;     2018 ;         8 ;           1 ;      8 ;     2 ;0,2222      ;0,6667
     5 ; 8643 ;     2018 ;         9 ;           1 ;      3 ;     2 ;0,3333      ;0,3333
     5 ; 8644 ;     2018 ;         8 ;           1 ;      5 ;     2 ;0,1429      ;0,7143
     5 ; 8645 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0           ;0,8
     5 ; 8645 ;     2018 ;         9 ;           1 ;      4 ;     2 ;0           ;0,6
     5 ; 8645 ;     2018 ;        10 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8646 ;     2018 ;         8 ;           1 ;     40 ;     4 ;0,6         ;0
     5 ; 8647 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0,5         ;0,5
     5 ; 8647 ;     2018 ;         9 ;           1 ;      3 ;     1 ;0,5         ;0,75
     5 ; 8647 ;     2018 ;        10 ;           1 ;      3 ;     2 ;0           ;0,5
     5 ; 8648 ;     2018 ;         8 ;           1 ;      2 ;     1 ;0,5         ;0,5
     5 ; 8648 ;     2018 ;         9 ;           1 ;      1 ;     1 ;1           ;1
     5 ; 8649 ;     2018 ;         8 ;           1 ;      9 ;     2 ;0,6667      ;0
     5 ; 8649 ;     2018 ;         9 ;           1 ;      1 ;     1 ;1           ;0
     5 ; 8650 ;     2018 ;         8 ;           1 ;      2 ;     1 ;0,3333      ;1
     5 ; 8650 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8651 ;     2018 ;         8 ;           1 ;      4 ;     1 ;0           ;0,1667
     5 ; 8651 ;     2018 ;         9 ;           1 ;      4 ;     1 ;0,4         ;0,4
     5 ; 8651 ;     2018 ;        10 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8652 ;     2018 ;         8 ;           1 ;      5 ;     2 ;0,1667      ;0,5
     5 ; 8653 ;     2018 ;         8 ;           1 ;      5 ;     3 ;0,6         ;0,8
     5 ; 8654 ;     2018 ;         8 ;           1 ;      3 ;     3 ;0           ;0,6667
     5 ; 8655 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0,6667      ;0,3333
     5 ; 8656 ;     2018 ;         8 ;           1 ;      2 ;     1 ;0           ;0,5
     5 ; 8656 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8657 ;     2018 ;         8 ;           1 ;      1 ;     1 ;1           ;1
     5 ; 8657 ;     2018 ;         9 ;           1 ;      2 ;     1 ;0,6667      ;0,3333
     5 ; 8658 ;     2018 ;         8 ;           1 ;      5 ;     2 ;0,4         ;0
     5 ; 8658 ;     2018 ;         9 ;           1 ;      8 ;     4 ;0,6667      ;0
     5 ; 8659 ;     2018 ;         8 ;           1 ;      3 ;     3 ;0,6667      ;0,6667
     5 ; 8660 ;     2018 ;         8 ;           1 ;      5 ;     3 ;0,375       ;0,625
     5 ; 8661 ;     2018 ;         8 ;           1 ;      5 ;     3 ;0,7143      ;0,1429
     5 ; 8661 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8662 ;     2018 ;         8 ;           1 ;      3 ;     1 ;0           ;0
     5 ; 8663 ;     2018 ;         8 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8663 ;     2018 ;         9 ;           1 ;      2 ;     1 ;0,5         ;0
     5 ; 8664 ;     2018 ;         8 ;           1 ;      1 ;     1 ;1           ;0
     5 ; 8664 ;     2018 ;         9 ;           1 ;      6 ;     3 ;0,7143      ;0,8571
     5 ; 8665 ;     2018 ;         8 ;           1 ;      9 ;     4 ;0,6         ;0,4
     5 ; 8666 ;     2018 ;         8 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8667 ;     2018 ;         8 ;           1 ;      8 ;     3 ;0,2727      ;0,5455
     5 ; 8667 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8668 ;     2018 ;         8 ;           1 ;      7 ;     3 ;0,4444      ;0,7778
     5 ; 8669 ;     2018 ;         8 ;           1 ;      4 ;     4 ;0,5         ;0,25
     5 ; 8670 ;     2018 ;         8 ;           1 ;      3 ;     3 ;0,3333      ;0,6667
     5 ; 8670 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8671 ;     2018 ;         8 ;           1 ;      5 ;     2 ;0           ;0,75
     5 ; 8672 ;     2018 ;         8 ;           1 ;      1 ;     2 ;1           ;1
     5 ; 8672 ;     2018 ;         9 ;           1 ;      2 ;     2 ;0           ;0,6667
     5 ; 8673 ;     2018 ;         8 ;           1 ;      7 ;     2 ;0,125       ;0,625
     5 ; 8674 ;     2018 ;         8 ;           1 ;      6 ;     2 ;0,4         ;0,8
     5 ; 8674 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8675 ;     2018 ;         8 ;           1 ;      2 ;     1 ;0           ;0,5
     5 ; 8675 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8676 ;     2018 ;         8 ;           1 ;      3 ;     1 ;0,3333      ;0,5
     5 ; 8677 ;     2018 ;         8 ;           1 ;     11 ;     3 ;0,375       ;0,4583
     5 ; 8678 ;     2018 ;         8 ;           1 ;      7 ;     4 ;0,4444      ;0,5556
     5 ; 8678 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8679 ;     2018 ;         8 ;           1 ;      3 ;     3 ;0,75        ;0
     5 ; 8680 ;     2018 ;         8 ;           1 ;      9 ;     3 ;0,8         ;0,2667
     5 ; 8680 ;     2018 ;         9 ;           1 ;      3 ;     3 ;0           ;0,3333
     5 ; 8680 ;     2018 ;        10 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8681 ;     2018 ;         8 ;           1 ;      6 ;     4 ;0,6667      ;0,3333
     5 ; 8682 ;     2018 ;         8 ;           1 ;      7 ;     1 ;0           ;0,75
     5 ; 8682 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8683 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,4         ;0,8
     5 ; 8684 ;     2018 ;         8 ;           1 ;      1 ;     1 ;1           ;0
     5 ; 8684 ;     2018 ;         9 ;           1 ;        ;       ;            ;
     5 ; 8684 ;     2018 ;        10 ;           1 ;      2 ;     2 ;0,5         ;0,5
     5 ; 8684 ;     2018 ;        11 ;           1 ;      2 ;     2 ;0           ;0,5
     5 ; 8685 ;     2018 ;         8 ;           1 ;      6 ;     3 ;0,1111      ;0,4444
     5 ; 8686 ;     2018 ;         8 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8686 ;     2018 ;         9 ;           1 ;      2 ;     2 ;0           ;0,5
     5 ; 8687 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,25        ;1
     5 ; 8687 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8688 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,1667      ;0,6667
     5 ; 8689 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0           ;0,5
     5 ; 8689 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8690 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0,5         ;0,5
     5 ; 8690 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8691 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0,5         ;0,5
     5 ; 8692 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,4         ;0,4
     5 ; 8693 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,25        ;0,5
     5 ; 8693 ;     2018 ;         9 ;           1 ;      2 ;     2 ;0,6667      ;0,3333
     5 ; 8694 ;     2018 ;         8 ;           1 ;      3 ;     3 ;0           ;0,3333
     5 ; 8694 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8694 ;     2018 ;        10 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8694 ;     2018 ;        11 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8694 ;     2018 ;        12 ;           1 ;      2 ;     1 ;0,5         ;1
     5 ; 8695 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0,25        ;0
     5 ; 8695 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8696 ;     2018 ;         8 ;           1 ;      5 ;     3 ;0,7273      ;0,7273
     5 ; 8697 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0           ;0,5
     5 ; 8697 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8698 ;     2018 ;         8 ;           1 ;      2 ;     1 ;1           ;0,5
     5 ; 8698 ;     2018 ;         9 ;           1 ;      2 ;     1 ;0,5         ;0,5
     5 ; 8699 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0,3333      ;0,6667
     5 ; 8700 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,125       ;0
     5 ; 8701 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0           ;0,6667
     5 ; 8702 ;     2018 ;         8 ;           1 ;      2 ;     1 ;0           ;0,5
     5 ; 8702 ;     2018 ;         9 ;           1 ;      1 ;     1 ;1           ;0,5
     5 ; 8703 ;     2018 ;         8 ;           1 ;     11 ;     3 ;0,5455      ;0
     5 ; 8704 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,1667      ;0,5
     5 ; 8704 ;     2018 ;         9 ;           1 ;      6 ;     3 ;0,1429      ;0,4286
     5 ; 8705 ;     2018 ;         8 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8705 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8706 ;     2018 ;         8 ;           1 ;      5 ;     4 ;0,6         ;0,8
     5 ; 8706 ;     2018 ;         9 ;           1 ;      2 ;     2 ;0           ;1
     5 ; 8707 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0           ;0
     5 ; 8707 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8708 ;     2018 ;         8 ;           1 ;      3 ;     2 ;0           ;0,3333
     5 ; 8709 ;     2018 ;         8 ;           1 ;      2 ;     1 ;0           ;1
     5 ; 8710 ;     2018 ;         8 ;           1 ;      6 ;     2 ;0,2857      ;0,7143
     5 ; 8711 ;     2018 ;         8 ;           1 ;      5 ;     2 ;0,3333      ;0,8889
     5 ; 8711 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;0,3333
     5 ; 8712 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0           ;0,8333
     5 ; 8712 ;     2018 ;         9 ;           1 ;      3 ;     2 ;0,3333      ;0,3333
     5 ; 8713 ;     2018 ;         8 ;           1 ;      5 ;     2 ;1           ;0,4
     5 ; 8713 ;     2018 ;         9 ;           1 ;      1 ;     2 ;1           ;0
     5 ; 8714 ;     2018 ;         8 ;           1 ;      3 ;     3 ;0,25        ;0,25
     5 ; 8715 ;     2018 ;         8 ;           1 ;      6 ;     3 ;0,125       ;0,125
     5 ; 8715 ;     2018 ;         9 ;           1 ;      3 ;     2 ;0,5         ;0,5
     5 ; 8716 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,25        ;0,5
     5 ; 8716 ;     2018 ;         9 ;           1 ;      2 ;     1 ;0,6667      ;0,3333
     5 ; 8717 ;     2018 ;         8 ;           1 ;      3 ;     1 ;0,4         ;0
     5 ; 8717 ;     2018 ;         9 ;           1 ;      2 ;     2 ;0,6667      ;0
     5 ; 8718 ;     2018 ;         8 ;           1 ;     20 ;     4 ;0,6087      ;0,5652
     5 ; 8718 ;     2018 ;         9 ;           1 ;      2 ;     2 ;0,5         ;0,5
     5 ; 8719 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,5         ;0,75
     5 ; 8720 ;     2018 ;         8 ;           1 ;      8 ;     4 ;0,4167      ;0,8333
     5 ; 8721 ;     2018 ;         8 ;           1 ;      6 ;     3 ;0,4286      ;0,1429
     5 ; 8722 ;     2018 ;         8 ;           1 ;      8 ;     3 ;0,9412      ;0,5294
     5 ; 8723 ;     2018 ;         8 ;           1 ;      4 ;     2 ;0,7143      ;0,1429
     5 ; 8724 ;     2018 ;         8 ;           1 ;      3 ;     1 ;0,4         ;0,2
     5 ; 8725 ;     2018 ;         8 ;           1 ;      5 ;     3 ;0,6667      ;0,5
     5 ; 8726 ;     2018 ;         8 ;           1 ;     15 ;     4 ;0,375       ;0
     5 ; 8726 ;     2018 ;         9 ;           1 ;     12 ;     3 ;0,5         ;0
     5 ; 8727 ;     2018 ;         8 ;           1 ;      2 ;     2 ;1           ;0
     5 ; 8727 ;     2018 ;         9 ;           1 ;      1 ;     1 ;0           ;0
     5 ; 8728 ;     2018 ;         8 ;           1 ;      4 ;     3 ;0,8         ;0,8
     5 ; 8729 ;     2018 ;         8 ;           1 ;      7 ;     3 ;0,4545      ;0
     5 ; 8729 ;     2018 ;         9 ;           1 ;      2 ;     1 ;0,3333      ;0
     5 ; 8730 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0           ;0
     5 ; 8731 ;     2018 ;         8 ;           1 ;      4 ;     3 ;0,8         ;0,6
     5 ; 8732 ;     2018 ;         8 ;           1 ;      3 ;     3 ;0           ;1
     5 ; 8733 ;     2018 ;         8 ;           1 ;      1 ;     1 ;1           ;0
     5 ; 8733 ;     2018 ;         9 ;           1 ;      2 ;     2 ;0,5         ;1
     5 ; 8734 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0,8         ;0
     5 ; 8734 ;     2018 ;         9 ;           1 ;      3 ;     4 ;0,5         ;0,25
     5 ; 8735 ;     2018 ;         8 ;           1 ;      5 ;     1 ;0           ;0,8
     5 ; 8736 ;     2018 ;         8 ;           1 ;      9 ;     4 ;0,0833      ;0,5
     5 ; 8736 ;     2018 ;         9 ;           1 ;     11 ;     3 ;0           ;0,4375
     5 ; 8736 ;     2018 ;        10 ;           1 ;      3 ;     2 ;0           ;0
     5 ; 8737 ;     2018 ;         8 ;           1 ;      2 ;     2 ;0           ;0,5455
     5 ; 8738 ;     2018 ;         8 ;           1 ;     10 ;     3 ;0,4706      ;0
     5 ; 8739 ;     2018 ;         8 ;           1 ;      5 ;     3 ;0,8571      ;0
     5 ; 8740 ;     2018 ;         8 ;           1 ;      2 ;     1 ;0           ;0,6667
     5 ; 8741 ;     2018 ;         8 ;           1 ;      3 ;     1 ;0           ;0,5556
     5 ; 8741 ;     2018 ;         9 ;           1 ;      5 ;     3 ;0,2222      ;0,5556
     5 ; 8742 ;     2018 ;         8 ;           1 ;      1 ;     1 ;0           ;1
     5 ; 8742 ;     2018 ;         9 ;           1 ;      3 ;     1 ;0,4         ;0,4
     5 ; 8742 ;     2018 ;        10 ;           1 ;      2 ;     1 ;0,3333      ;0,6667
     5 ; 8743 ;     2018 ;         8 ;           1 ;      5 ;     3 ;0,6667      ;0,8333
